IPO Date,Symbol,Company Name,IPO Price,Current,Return,Market Cap,Year,Industry,Price_1W,Price_1M,Price_6M,Price_1Y
2019-04-17,PLMR,"Palomar Holdings, Inc.",15.0,155.69,937.93,4160.0,2019,Insurance - Property & Casualty,18.979999542236328,22.299999237060547,40.900001525878906,55.2400016784668
2019-04-12,JMIA,Jumia Technologies AG,14.5,2.48,-82.83,303.71,2019,Internet Retail,35.150001525878906,26.600000381469727,7.539999961853027,2.8499999046325684
2019-04-11,PD,"PagerDuty, Inc.",24.0,15.15,-35.71,1380.0,2019,Software - Application,39.150001525878906,51.81999969482422,26.389999389648438,18.389999389648438
2019-04-05,GHSI,"Guardion Health Sciences, Inc.",4.0,3.25,-18.75,4.39,2019,Drug Manufacturers - Specialty & Generic,6.659995079040527,3.6745855808258057,1.0528069734573364,0.8221885561943054
2019-04-04,TW,Tradeweb Markets Inc.,27.0,144.31,432.33,34120.0,2019,Capital Markets,40.878116607666016,38.06932067871094,36.89324188232422,44.47921371459961
2019-04-02,XTKG,"X3 Holdings Co., Ltd.",,1.19,,16.38,2019,Software - Application,1444.5283203125,1147.924560546875,742.6414794921875,536.603759765625
2019-03-29,HPH,Highest Performances Holdings Inc.,,6.65,,101.42,2019,Asset Management,378.0,369.0,402.0,378.0
2019-03-29,LYFT,"Lyft, Inc.",72.0,13.2,-81.92,5550.0,2019,Software - Application,74.44999694824219,60.59000015258789,41.779998779296875,27.600000381469727
2019-03-28,DTIL,"Precision BioSciences, Inc.",16.0,5.67,-64.31,59.43,2019,Biotechnology,454.5,379.20001220703125,300.8999938964844,185.6999969482422
2019-03-27,GNFT,Genfit S.A.,22.0,4.53,-78.77,213.17,2019,Biotechnology,23.700000762939453,25.200000762939453,17.399999618530273,14.529999732971191
2019-03-21,LEVI,Levi Strauss & Co.,17.0,16.29,-4.18,6440.0,2019,Apparel Manufacturing,19.97938346862793,20.94797706604004,16.078603744506836,10.210962295532227
2019-03-20,TIGR,UP Fintech Holding Limited,8.0,8.98,12.31,1570.0,2019,Capital Markets,12.869999885559082,15.520000457763672,4.980000019073486,2.359999895095825
2019-03-08,FUTU,Futu Holdings Limited,12.0,101.17,738.75,14090.0,2019,Capital Markets,17.58534812927246,16.41299057006836,11.010382652282715,12.700530052185059
2019-02-26,SLE,"Super League Enterprise, Inc.",11.0,0.35,-96.73,6.22,2019,Internet Content & Information,186.0,162.60000610351562,117.0,71.5999984741211
2019-02-15,AREC,American Resources Corporation,4.0,0.77,-80.0,59.52,2019,Coking Coal,3.9809999465942383,3.9760000705718994,2.490000009536743,0.5699999928474426
2019-02-15,HOTH,"Hoth Therapeutics, Inc.",5.6,0.88,-84.11,11.57,2019,Biotechnology,172.25,136.25,132.75,120.0
2019-02-08,GOSS,"Gossamer Bio, Inc.",16.0,1.25,-92.75,284.03,2019,Biotechnology,19.299999237060547,19.860000610351562,19.8700008392334,14.800000190734863
